,month_id,Date,divisor
688,201705,2017-05-01,8992090.62781088
689,201706,2017-06-01,8884774.012397759
690,201707,2017-07-01,8948931.992854452
691,201708,2017-08-01,8937245.430003133
692,201709,2017-09-01,8974251.925224526
693,201710,2017-10-01,8940696.66932736
694,201711,2017-11-01,9055999.875506883
695,201712,2017-12-01,8885917.55743922
696,201801,2018-01-01,8971720.009511735
697,201802,2018-02-01,8867357.580497513
698,201803,2018-03-01,8639528.022435032
699,201804,2018-04-01,8802313.80861128
700,201805,2018-05-01,8833538.601283181
701,201806,2018-06-01,8687173.014376245
702,201807,2018-07-01,8852112.212500237
703,201808,2018-08-01,8906616.229572296
704,201809,2018-09-01,8777590.8731014
705,201810,2018-10-01,8519179.84023623
706,201811,2018-11-01,8823665.288298393
707,201812,2018-12-01,8490226.98706895
708,201901,2019-01-01,9022962.078329334
709,201902,2019-02-01,8765369.179834398
710,201903,2019-03-01,8741903.599436808
711,201904,2019-04-01,8755641.163041297
712,201905,2019-05-01,8312001.07932492
713,201906,2019-06-01,8770840.273896767
714,201907,2019-07-01,8592432.811496824
715,201908,2019-08-01,8716617.59659706
716,201909,2019-09-01,8610353.557533167
717,201910,2019-10-01,8794167.001715574
718,201911,2019-11-01,8712068.022930432
719,201912,2019-12-01,8766883.024358256
720,202001,2020-01-01,8474760.739347328
721,202002,2020-02-01,7753495.025324815
722,202003,2020-03-01,8382409.052490471
723,202004,2020-04-01,9081776.3693933
724,202005,2020-05-01,8986927.645477805
725,202006,2020-06-01,8618465.755032158
726,202007,2020-07-01,8804726.21111263
727,202008,2020-08-01,8916444.833876906
728,202009,2020-09-01,8637132.354496894
729,202010,2020-10-01,8278293.014846462
730,202011,2020-11-01,8830396.943071388
731,202012,2020-12-01,8967727.660427226
732,202101,2021-01-01,8646558.156786412
733,202102,2021-02-01,8662249.695434526
734,202103,2021-03-01,8983193.28453744
735,202104,2021-04-01,8923418.516860705
736,202105,2021-05-01,8909652.695455486
737,202106,2021-06-01,8951477.539862003
738,202107,2021-07-01,8903770.118713925
739,202108,2021-08-01,8974332.3889835
740,202109,2021-09-01,8575368.66431932
741,202110,2021-10-01,9130401.668461543
742,202111,2021-11-01,8634547.599771475
743,202112,2021-12-01,8998136.205694297
744,202201,2022-01-01,8695371.611639246
745,202202,2022-02-01,8684194.134256326
746,202203,2022-03-01,9073853.417112408
747,202204,2022-04-01,8268873.487604011
748,202205,2022-05-01,8963945.737451982
749,202206,2022-06-01,8522640.88781859
750,202207,2022-07-01,9270800.879071312
751,202208,2022-08-01,8336510.825824706
752,202209,2022-09-01,8165245.56892495
753,202210,2022-10-01,9092678.585392386
754,202211,2022-11-01,9094405.146825047
755,202212,2022-12-01,8557296.778327772
756,202301,2023-01-01,8975435.0434113
757,202302,2023-02-01,8470394.428278403
758,202303,2023-03-01,9012138.439349595
759,202304,2023-04-01,8793938.54784523
760,202305,2023-05-01,8769266.454916077
761,202306,2023-06-01,8924504.714242592
762,202307,2023-07-01,8863171.822670395
763,202308,2023-08-01,8805132.262425218
764,202309,2023-09-01,8490027.258033665
765,202310,2023-10-01,8558951.465985067
766,202311,2023-11-01,8915136.721566843
767,202312,2023-12-01,8892198.457834708
