Unnamed: 0,date,1-mo,2-mo,3-mo,6-mo,12-mo,24-mo
141,2020-07-24 00:00:00,0.0553206469823885,,0.0675091623535128,0.0685771435744632,0.0578570712328386,
142,2020-07-27 00:00:00,0.0517468573760294,,0.0646969425848031,0.0664801465860716,0.0562548635169676,
143,2020-07-28 00:00:00,0.0560390769501599,,0.0664574252264018,0.0678160684351918,0.0577955367079739,
144,2020-07-29 00:00:00,0.0504152192409485,,0.0630492858876136,0.0655648988725558,0.056837217255902,
145,2020-07-30 00:00:00,0.054059861314091,,0.0665203567126489,0.068316512317602,0.0582264655204772,
146,2020-07-31 00:00:00,0.0477662131484131,,0.0636870639861551,0.0662341382173321,0.056766619680104,
147,2020-08-03 00:00:00,0.0498487654284548,,0.0641981731033273,0.065893514969786,0.0561159808684358,
148,2020-08-04 00:00:00,0.0483980290580219,,0.0619959061946822,0.0637987554811454,0.0549557885449944,
149,2020-08-05 00:00:00,0.0457321748247729,,0.0600032047039202,0.0624142708137247,0.0541245086734488,
150,2020-08-06 00:00:00,0.0444707025512581,,0.0593167358003513,0.0618510327203784,0.053821507893742,
151,2020-08-07 00:00:00,0.0418184289365342,,0.0593274209028268,0.062027252345401,0.0540251204661728,
152,2020-08-10 00:00:00,0.040962946323246,,0.0593204943215701,0.0612828193258088,0.053850767321233,
153,2020-08-11 00:00:00,0.0507168309045004,,0.0685871548597429,0.0652860753384994,0.056093669025558,
154,2020-08-12 00:00:00,0.0428309585997608,,0.062245592559547,0.0614462441560252,0.0537417705502988,
155,2020-08-13 00:00:00,0.0432795837917066,,0.062995125461853,0.0623298182036449,0.0548971010969613,
156,2020-08-14 00:00:00,0.0408261584107172,,0.0627416465378617,0.0630206825118446,0.0559195682534269,
157,2020-08-17 00:00:00,0.0395538175143259,,0.060060342533575,0.0608277936651848,0.0544800816444369,
158,2020-08-18 00:00:00,0.0407012444594304,,0.0587973856180047,0.0597319165710256,0.0538638792600198,
159,2020-08-19 00:00:00,0.0437325870559393,,0.0614150103454882,0.0618747881428723,0.0553284805567652,
160,2020-08-20 00:00:00,0.0430941423232861,,0.0606575376937513,0.0607067737477243,0.0545566215234158,
161,2020-08-21 00:00:00,0.0409064074520193,,0.0601057749900518,0.0607455308905664,0.0548038129631288,
162,2020-08-24 00:00:00,0.041740717239521,,0.0600264180739077,0.060199629013791,0.0540569713694476,
163,2020-08-25 00:00:00,0.0413211625096166,,0.0593566516312576,0.059673912990789,0.0536986737777463,
164,2020-08-26 00:00:00,0.0458989825543809,,0.0621197827309206,0.0614451378185105,0.0543766487234027,
165,2020-08-27 00:00:00,0.0498668672589123,,0.0656792558900909,0.0635568564763786,0.0556822911166261,
166,2020-08-28 00:00:00,0.0426718497795856,,0.0635989684051078,0.0621857625725183,0.0547425265992767,
167,2020-08-31 00:00:00,0.054669548114433,,0.0728112703331159,0.0684400806674929,0.058838038798914,
168,2020-09-01 00:00:00,0.0560109956252349,,0.0743286049120408,0.0696319397989725,0.0588892137626403,
169,2020-09-02 00:00:00,0.0607450147794344,,0.0800520130864388,0.0742531370718919,0.0615462264501327,
170,2020-09-03 00:00:00,0.0919226484809072,,0.0978139706054661,0.0846506192298138,0.0675691025411453,
171,2020-09-04 00:00:00,0.076011217143032,,0.0871650242516628,0.0780471498106727,0.0642103642133525,
172,2020-09-08 00:00:00,0.0849100796563095,,0.0873273347482018,0.0775014515750675,0.0640555215307967,
173,2020-09-09 00:00:00,0.0727295336427795,,0.0787728567998613,0.0718855880639453,0.0603487267869762,
174,2020-09-10 00:00:00,0.0774088014739217,,0.0824766144633303,0.0747838050796248,0.0625881828547814,
175,2020-09-11 00:00:00,0.0619140403767148,,0.0750095996067993,0.0700608225122452,0.0606755705522662,
176,2020-09-14 00:00:00,0.0573149903441541,,0.0717120097205253,0.0678604250462543,0.0591612673131954,
177,2020-09-15 00:00:00,0.057394304932398,,0.0714138995817445,0.0679122452653373,0.0588813060799715,
