"date","Skewness","Moving average"
2020-05-01,-0.145289165379969,-0.378139474470773
2020-05-04,0.063517522480173,-0.374480982337454
2020-05-05,0.311302606347916,-0.369962435200977
2020-05-06,0.293484748239936,-0.365048210553497
2020-05-07,-0.340874704208134,-0.364379888023904
2020-05-08,-0.278493290494787,-0.362546867338172
2020-05-11,-0.22596087695774,-0.360926260613471
2020-05-12,-0.530827903630446,-0.359495290580525
2020-05-13,-0.592034103328728,-0.358184824043801
2020-05-14,-0.782541483651013,-0.358065174152683
2020-05-15,-0.388312090666899,-0.3563178648087
2020-05-18,0.0198231279381891,-0.353506954915088
2020-05-19,-0.0322819065782983,-0.350617372753655
2020-05-20,-0.245180190614028,-0.348589830986829
2020-05-21,-0.25149292355614,-0.346077629570807
2020-05-22,-0.495602884139856,-0.344046948896463
2020-05-26,-0.318952119272466,-0.340967905901995
2020-05-27,-0.170732119271226,-0.337999010070168
2020-05-28,0.0472214789002628,-0.333468997154206
2020-05-29,-0.536155576797757,-0.331393440640083
2020-06-01,-0.491705259489716,-0.330243252978008
2020-06-02,-0.369976003910264,-0.328780531485775
2020-06-03,0.155161480307355,-0.325290080625435
2020-06-04,0.420229605456535,-0.320806568089098
2020-06-05,0.290142175745339,-0.317166465059499
2020-06-08,0.104737769463705,-0.313461743101661
2020-06-09,0.00966610599596057,-0.310681750220573
2020-06-10,-0.300678104601962,-0.308181035308676
2020-06-11,-0.768279330682577,-0.307458646709748
2020-06-12,-1.01236716753741,-0.308741286096305
2020-06-15,-0.921786924878008,-0.310179113421053
2020-06-16,-0.66304620556589,-0.3110831359546
2020-06-17,-0.710918944152883,-0.310695243298235
2020-06-18,-0.376809593784441,-0.310804065014874
2020-06-19,-0.335350526357867,-0.311263674212474
2020-06-22,-0.179913516524639,-0.310734852266823
2020-06-23,-0.403258193263685,-0.311246567076805
2020-06-24,-0.638113297754692,-0.312953782267419
2020-06-25,-0.614083885444228,-0.314134805816537
2020-06-26,-0.84381148249581,-0.31664723208623
2020-06-29,-0.677345268081458,-0.317391022460424
2020-06-30,-0.271168587732485,-0.317360714709669
2020-07-01,-0.227204799774493,-0.318446635512995
2020-07-02,-0.23456834603028,-0.319904599848139
2020-07-06,0.130091208180109,-0.318992780607373
2020-07-07,-0.161273566024558,-0.31895183406532
2020-07-08,0.284638736441272,-0.317541445875816
2020-07-09,-0.350992431591317,-0.318574898435329
2020-07-10,-0.00337498931700599,-0.318321981217122
2020-07-13,0.0962763389446263,-0.317648550821093
2020-07-14,-0.00834404974861358,-0.316930527153585
2020-07-15,0.00081446763122138,-0.31573594866539
2020-07-16,-0.237443951827306,-0.316063912802651
